Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE,TotalSales,2025-10,Cluster,Deadstock
PLASTIC MUZZLE WITH LEATHER STRAP #3,LEASH AND COLLARS,LC0005,2,2.0,1,2,1,2.0,150.0,16,4,360.0,0,0,1
PLASTIC MUZZLE WITH LEATHER STRAP #4,LEASH AND COLLARS,LC0006,2,2.0,3,0,1,2.0,175.0,16,4,410.0,0,0,1
PLASTIC MUZZLE WITH LEATHER STRAP #5,LEASH AND COLLARS,LC0007,2,0.0,1,1,0,1.0,195.0,16,4,440.0,0,0,1
PLASTIC MUZZLE WITH LEATHER STRAP #6,LEASH AND COLLARS,LC0008,0,1.0,1,0,0,2.0,180.0,16,3,406.0,0,0,1
PLASTIC MUZZLE WITH LEATHER STRAP #7,LEASH AND COLLARS,LC0009,0,0.0,1,1,0,4.0,210.0,16,3,470.0,0,0,1
ADJUSTABLE COLLAR 1.5CM,LEASH AND COLLARS,LC0010,0,0.0,0,0,0,0.0,13.0,16,3,64.0,0,0,1
ADJUSTABLE COLLAR 1CM,LEASH AND COLLARS,LC0011,0,0.0,0,0,0,0.0,12.0,16,3,62.0,0,0,1
ADJUSTABLE COLLAR 2CM,LEASH AND COLLARS,LC0012,0,0.0,0,0,0,0.0,18.0,16,3,74.0,0,0,1
ADJUSTABLE PRINTED COLLAR 1.5CM,LEASH AND COLLARS,LC0013,0,0.0,0,0,0,0.0,14.0,16,3,66.0,0,0,1
ADJUSTABLE PRINTED COLLAR 1CM,LEASH AND COLLARS,LC0014,0,0.0,0,0,0,0.0,11.0,16,3,60.0,0,0,1
ASSORTED SMALL COLLAR WITH BELL,LEASH AND COLLARS,LC0015,20,62.0,39,45,41,26.0,50.0,16,17,632.0,0,0,1
BELT COLLAR WITH FOAM L,LEASH AND COLLARS,LC0016,1,1.0,0,0,0,10.0,120.0,16,3,302.0,0,0,1
BELT COLLAR WITH FOAM M,LEASH AND COLLARS,LC0017,1,0.0,1,0,0,10.0,95.0,16,3,252.0,0,0,1
BELT COLLAR WITH FOAM S,LEASH AND COLLARS,LC0018,0,0.0,0,0,0,0.0,80.0,16,3,198.0,0,0,1
BELT COLLAR WITH FOAM XS,LEASH AND COLLARS,LC0019,0,0.0,0,0,0,0.0,18.0,16,3,74.0,0,0,1
BROWN LEATHER COLLAR - LARGE,LEASH AND COLLARS,LC0020,0,0.0,0,0,0,0.0,40.0,16,3,118.0,0,0,1
BROWN LEATHER COLLAR - MEDIUM,LEASH AND COLLARS,LC0021,0,0.0,0,0,0,0.0,30.0,16,3,98.0,0,0,1
BROWN LEATHER COLLAR -SMALL,LEASH AND COLLARS,LC0022,0,0.0,0,0,0,0.0,23.0,16,3,84.0,0,0,1
CHAIN NECKLACE PET COLLAR,LEASH AND COLLARS,LC0023,0,0.0,0,0,0,0.0,39.0,16,3,116.0,0,0,1
CHECKERED RIBBON COLLAR,LEASH AND COLLARS,LC0024,0,0.0,0,0,0,0.0,22.0,16,3,82.0,0,0,1
DENIM COLLAR - MEDIUM,LEASH AND COLLARS,LC0025,0,0.0,0,0,0,0.0,25.0,16,3,88.0,0,0,1
DENIM COLLAR - SMALL,LEASH AND COLLARS,LC0026,0,0.0,0,0,0,0.0,22.0,16,3,82.0,0,0,1
FISH DESIGN COLLAR,LEASH AND COLLARS,LC0027,0,0.0,0,0,0,0.0,22.0,16,3,82.0,0,0,1
GLITTERED COLLAR,LEASH AND COLLARS,LC0028,0,0.0,0,0,0,0.0,12.0,16,3,62.0,0,0,1
HANDMADE REGULAR COLLAR - M,LEASH AND COLLARS,LC0029,0,0.0,0,0,0,0.0,25.0,16,3,88.0,0,0,1
HANDMADE REGULAR COLLAR - S,LEASH AND COLLARS,LC0030,0,0.0,0,1,0,3.0,50.0,16,3,146.0,0,0,1
HD BELT COLLAR - LARGE,LEASH AND COLLARS,LC0031,0,0.0,0,0,0,6.0,120.0,16,3,290.0,0,0,1
HD BELT COLLAR - MEDIUM,LEASH AND COLLARS,LC0032,0,1.0,0,0,0,-1.0,90.0,16,3,218.0,0,0,1
HD COLLAR WITH BELL - L,LEASH AND COLLARS,LC0033,0,0.0,0,0,0,0.0,40.0,16,3,118.0,0,0,1
HD COLLAR WITH BELL - M,LEASH AND COLLARS,LC0034,0,0.0,0,0,0,0.0,30.0,16,3,98.0,0,0,1
HD COLLAR WITH BELL - S,LEASH AND COLLARS,LC0035,0,0.0,0,0,0,0.0,25.0,16,3,88.0,0,0,1
HD COLLAR WITH BELL - XL,LEASH AND COLLARS,LC0036,0,3.0,0,0,0,-3.0,60.0,16,3,158.0,0,0,1
HD COLLAR WITH BELL - XS,LEASH AND COLLARS,LC0037,0,0.0,0,0,0,0.0,20.0,16,3,78.0,0,0,1
HD HANDMADE DOG COLLAR - L,LEASH AND COLLARS,LC0038,2,0.0,0,0,0,1.0,230.0,16,3,504.0,0,0,1
HD HANDMADE DOG COLLAR - M,LEASH AND COLLARS,LC0039,0,0.0,0,1,0,5.0,160.0,16,3,370.0,0,0,1
HD HANDMADE DOG COLLAR - S,LEASH AND COLLARS,LC0040,0,0.0,0,0,1,6.0,115.0,16,3,282.0,0,0,1
HD HANDMADE DOG COLLAR - XL,LEASH AND COLLARS,LC0041,1,0.0,0,0,0,8.0,280.0,16,3,616.0,0,0,1
HD HANDMADE DOG COLLAR GARISON,LEASH AND COLLARS,LC0042,1,0.0,0,0,1,5.0,180.0,16,3,412.0,0,0,1
HD RECTANGULAR COLLAR L,LEASH AND COLLARS,LC0043,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HD RECTANGULAR COLLAR M,LEASH AND COLLARS,LC0044,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HD RECTANGULAR COLLAR S,LEASH AND COLLARS,LC0045,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HD RECTANGULAR COLLAR XS,LEASH AND COLLARS,LC0046,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
JAPANESE STYLE PET COLLAR,LEASH AND COLLARS,LC0047,0,0.0,0,0,0,0.0,27.0,16,3,92.0,0,0,1
LEATHER COLLAR WITH STUDS - L,LEASH AND COLLARS,LC0048,0,0.0,0,0,0,2.0,250.0,16,3,542.0,0,0,1
LEATHER COLLAR WITH STUDS - M,LEASH AND COLLARS,LC0049,0,0.0,0,0,0,4.0,160.0,16,3,366.0,0,0,1
LEATHER COLLAR WITH STUDS SMALL,LEASH AND COLLARS,LC0050,0,0.0,0,0,0,0.0,140.0,16,3,318.0,0,0,1
NECK RECOVERY PROTECTION COLLAR - SUNFLOWER SHAPE ADJUSTABLE,LEASH AND COLLARS,LC0051,0,0.0,0,0,0,0.0,69.0,16,3,176.0,0,0,1
PET COLLAR WOVEN ROPE WITH BELL  26-30CM,LEASH AND COLLARS,LC0052,3,0.0,0,0,0,0.0,90.0,16,3,224.0,0,0,1
POLICE DOG ARMY GREEN COLLAR - MEDIUM,LEASH AND COLLARS,LC0053,0,1.0,0,1,0,5.0,95.0,16,3,242.0,0,0,1
POLICE DOG ARMY GREEN COLLAR - SMALL,LEASH AND COLLARS,LC0054,2,0.0,0,0,0,7.0,75.0,16,3,206.0,0,0,1
REFLECTIVE COLLAR - LARGE,LEASH AND COLLARS,LC0055,0,0.0,0,0,0,0.0,51.0,16,3,140.0,0,0,1
REFLECTIVE COLLAR - MEDIUM,LEASH AND COLLARS,LC0056,0,0.0,0,0,0,0.0,39.0,16,3,116.0,0,0,1
DUCK PET MUZZLE - L,LEASH AND COLLARS,LC0057,0,0.0,0,0,0,1.0,75.0,16,3,190.0,0,0,1
DUCK PET MUZZLE - M,LEASH AND COLLARS,LC0058,1,0.0,0,0,0,-1.0,33.0,16,3,104.0,0,0,1
DUCK PET MUZZLE - S,LEASH AND COLLARS,LC0059,0,0.0,0,0,0,5.0,55.0,16,3,158.0,0,0,1
E-COLLAR #1,LEASH AND COLLARS,LC0060,0,0.0,0,2,2,4.0,210.0,16,3,474.0,0,0,1
E-COLLAR #1+,LEASH AND COLLARS,LC0061,0,0.0,0,0,0,0.0,210.0,16,3,458.0,0,0,1
E-COLLAR #2,LEASH AND COLLARS,LC0062,0,0.0,0,1,0,2.0,210.0,16,3,464.0,0,0,1
E-COLLAR #2+,LEASH AND COLLARS,LC0063,0,0.0,0,1,0,0.0,210.0,16,3,460.0,0,0,1
E-COLLAR #3,LEASH AND COLLARS,LC0064,2,2.0,1,0,0,8.0,190.0,16,3,444.0,0,0,1
E-COLLAR #4,LEASH AND COLLARS,LC0065,2,2.0,0,0,0,-3.0,180.0,16,3,400.0,0,0,1
E-COLLAR #5,LEASH AND COLLARS,LC0066,2,1.0,0,1,0,10.0,160.0,16,3,386.0,0,0,1
E-COLLAR #6,LEASH AND COLLARS,LC0067,0,1.0,0,0,3,11.0,140.0,16,3,348.0,0,0,1
E-COLLAR #7,LEASH AND COLLARS,LC0068,0,4.0,3,10,4,17.0,90.0,16,6,300.0,0,0,1
E-COLLAR #8,LEASH AND COLLARS,LC0069,0,0.0,0,0,0,0.0,60.0,16,3,158.0,0,0,1
E-COLLAR #9,LEASH AND COLLARS,LC0070,0,0.0,0,0,1,0.0,50.0,16,3,140.0,0,0,1
ABSTRACT LEASH WITH HARNESS - L P512,LEASH AND COLLARS,LC0071,0,0.0,1,1,0,0.0,160.0,16,3,362.0,0,0,1
ABSTRACT LEASH WITH HARNESS - M P512,LEASH AND COLLARS,LC0072,0,0.0,0,0,0,12.0,140.0,16,3,342.0,0,0,1
ABSTRACT LEASH WITH HARNESS - S P512,LEASH AND COLLARS,LC0073,0,0.0,1,1,3,12.0,120.0,16,3,312.0,0,0,1
CAT HARNESS,LEASH AND COLLARS,LC0078,0,0.0,0,0,0,0.0,35.0,16,3,108.0,0,0,1
CAT HARNESS COLORFUL - PATTERNED,LEASH AND COLLARS,LC0079,0,0.0,0,0,0,0.0,70.0,16,3,178.0,0,0,1
DENIM LEASH WITH HARNESS - LARGE,LEASH AND COLLARS,LC0080,2,0.0,1,0,0,2.0,220.0,16,3,488.0,0,0,1
DENIM LEASH WITH HARNESS - MEDIUM,LEASH AND COLLARS,LC0081,0,2.0,1,0,0,-2.0,150.0,16,3,340.0,0,0,1
DENIM LEASH WITH HARNESS - SMALL,LEASH AND COLLARS,LC0082,0,0.0,1,0,0,1.0,120.0,16,3,282.0,0,0,1
DIAMOND BRAIDED LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0083,0,0.0,0,0,0,0.0,105.0,16,3,248.0,0,0,1
DIAMOND BRAIDED LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0084,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
DIAMOND BRAIDED LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0085,0,0.0,0,0,0,0.0,55.0,16,3,148.0,0,0,1
DOG CHAIN - LARGE,LEASH AND COLLARS,LC0086,0,0.0,0,0,0,0.0,40.0,16,3,118.0,0,0,1
DOG CHAIN - MEDIUM,LEASH AND COLLARS,LC0087,0,0.0,0,0,0,0.0,30.0,16,3,98.0,0,0,1
DOG CHAIN - SMALL,LEASH AND COLLARS,LC0088,0,0.0,0,0,0,0.0,17.0,16,3,72.0,0,0,1
DOG CHAIN CHECKERED - MEDIUM,LEASH AND COLLARS,LC0089,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
DOG CHAIN GREEN - MEDIUM,LEASH AND COLLARS,LC0090,0,0.0,0,0,0,0.0,59.0,16,3,156.0,0,0,1
DOG CHAIN RED XS,LEASH AND COLLARS,LC0091,0,0.0,0,0,0,0.0,39.0,16,3,116.0,0,0,1
DOG CHAIN- XTRA LARGE,LEASH AND COLLARS,LC0092,0,0.0,0,0,0,0.0,60.0,16,3,158.0,0,0,1
DOG PADDED HARNESS VEST - L,LEASH AND COLLARS,LC0093,0,0.0,0,0,0,0.0,90.0,16,3,218.0,0,0,1
DOG PADDED HARNESS VEST - M,LEASH AND COLLARS,LC0094,0,0.0,0,0,0,0.0,80.0,16,3,198.0,0,0,1
DOG PADDED HARNESS VEST - S,LEASH AND COLLARS,LC0095,0,0.0,0,0,0,0.0,70.0,16,3,178.0,0,0,1
DOG PADDED HARNESS VEST - XL,LEASH AND COLLARS,LC0096,0,0.0,0,0,0,0.0,105.0,16,3,248.0,0,0,1
DOG TRAINING LEASH - L P039,LEASH AND COLLARS,LC0097,0,0.0,0,0,0,0.0,35.0,16,3,108.0,0,0,1
DOG TRAINING LEASH - M P039,LEASH AND COLLARS,LC0098,0,0.0,0,0,3,12.0,90.0,16,3,248.0,0,0,1
DOG TRAINING LEASH - S P039,LEASH AND COLLARS,LC0099,0,0.0,0,1,0,12.0,75.0,16,3,214.0,0,0,1
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - LARGE,LEASH AND COLLARS,LC0100,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - MEDIUM,LEASH AND COLLARS,LC0101,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - SMALL,LEASH AND COLLARS,LC0102,0,0.0,0,0,0,0.0,40.0,16,3,118.0,0,0,1
GOLDEN PANDA RAINBOW CHAIN LEASH 2.5MM,LEASH AND COLLARS,LC0103,0,2.0,0,0,0,-2.0,150.0,16,3,338.0,0,0,1
GOLDEN PANDA RAINBOW CHAIN LEASH 3.0 MM,LEASH AND COLLARS,LC0104,0,0.0,0,0,0,0.0,180.0,16,3,398.0,0,0,1
GOLDEN PANDA RAINBOW CHAIN LEASH 4.0MM,LEASH AND COLLARS,LC0105,0,0.0,0,0,0,0.0,200.0,16,3,438.0,0,0,1
HAMBURGER/ FRIES BACKPACK LEASH,LEASH AND COLLARS,LC0106,0,0.0,0,0,0,0.0,200.0,16,3,438.0,0,0,1
HANDMADE HD TRAINING LEASH- LARGE,LEASH AND COLLARS,LC0107,0,0.0,0,0,0,0.0,210.0,16,3,458.0,0,0,1
HANDMADE HD TRAINING LEASH- MEDIUM,LEASH AND COLLARS,LC0108,0,0.0,0,0,0,0.0,120.0,16,3,278.0,0,0,1
HANDMADE HD TRAINING LEASH- SMALL,LEASH AND COLLARS,LC0109,0,0.0,0,0,0,0.0,100.0,16,3,238.0,0,0,1
HD HANDMADE 2-IN-1 LEASH WITH BODY - LARGE,LEASH AND COLLARS,LC0120,0,0.0,0,0,0,0.0,300.0,16,3,638.0,0,0,1
HD HANDMADE 2-IN-1 LEASH WITH BODY - MEDIUM,LEASH AND COLLARS,LC0121,0,0.0,0,0,0,0.0,200.0,16,3,438.0,0,0,1
HD HANDMADE BODY HARNESS - L,LEASH AND COLLARS,LC0122,0,0.0,0,0,0,1.0,550.0,16,3,1140.0,0,0,1
HD HANDMADE BODY HARNESS - M,LEASH AND COLLARS,LC0123,0,0.0,0,0,0,2.0,380.0,16,3,802.0,0,0,1
HD HANDMADE BODY HARNESS - S,LEASH AND COLLARS,LC0124,0,0.0,0,0,0,1.0,295.0,16,3,630.0,0,0,1
HD HANDMADE CHAIN WITH HANDLE - L,LEASH AND COLLARS,LC0126,1,1.0,0,1,0,12.0,380.0,16,3,828.0,0,0,1
HD HANDMADE CHAIN WITH HANDLE - M,LEASH AND COLLARS,LC0127,1,0.0,0,0,0,10.0,250.0,16,3,560.0,0,0,1
HD HANDMADE CHAIN WITH HANDLE - S,LEASH AND COLLARS,LC0128,0,2.0,0,0,0,2.0,165.0,16,3,376.0,0,0,1
HD HANDMADE CORD SINGLE LEASH -BIG,LEASH AND COLLARS,LC0129,0,0.0,0,0,0,0.0,95.0,16,3,228.0,0,0,1
HD HANDMADE CORD SINGLE LEASH -S,LEASH AND COLLARS,LC0130,0,0.0,0,0,0,0.0,195.0,16,3,428.0,0,0,1
HD HANDMADE CORD SINGLE LEASH -XS,LEASH AND COLLARS,LC0131,0,0.0,0,0,0,6.0,150.0,16,3,350.0,0,0,1
HD HANDMADE HANDLE LEASH,LEASH AND COLLARS,LC0132,0,0.0,0,0,0,3.0,270.0,16,3,584.0,0,0,1
HD HANDMADE LEASH WITH BODY HARNESS - L,LEASH AND COLLARS,LC0133,0,0.0,0,0,0,0.0,160.0,16,3,358.0,0,0,1
HD HANDMADE LEASH WITH BODY HARNESS - M,LEASH AND COLLARS,LC0134,0,0.0,0,0,0,0.0,85.0,16,3,208.0,0,0,1
HD HANDMADE LEASH WITH BODY HARNESS - S,LEASH AND COLLARS,LC0135,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
HD HANDMADE LEASH WITH BODY HARNESS - XL,LEASH AND COLLARS,LC0136,0,0.0,0,0,0,0.0,205.0,16,3,448.0,0,0,1
HD HANDMADE LEASH WITH BODY HARNESS - XS,LEASH AND COLLARS,LC0137,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
HD HANDMADE LEASH WITH COLLAR - L,LEASH AND COLLARS,LC0138,0,0.0,0,0,0,0.0,130.0,16,3,298.0,0,0,1
HD HANDMADE LEASH WITH COLLAR - M,LEASH AND COLLARS,LC0139,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
HD HANDMADE LEASH WITH COLLAR - S,LEASH AND COLLARS,LC0140,0,0.0,0,0,0,3.0,70.0,16,3,184.0,0,0,1
HD HANDMADE LEASH WITH COLLAR - XL,LEASH AND COLLARS,LC0141,0,0.0,0,0,0,0.0,295.0,16,3,628.0,0,0,1
HD HANDMADE LEASH WITH COLLAR - XS,LEASH AND COLLARS,LC0142,0,0.0,0,0,0,1.0,165.0,16,3,370.0,0,0,1
HD HANDMADE LEASH WITH HARNESS COLORFUL MEDIUM,LEASH AND COLLARS,LC0143,0,0.0,0,0,0,3.0,190.0,16,3,424.0,0,0,1
HD HANDMADE TWISTED CORD LEASH - LONG,LEASH AND COLLARS,LC0144,0,0.0,0,0,0,0.0,150.0,16,3,338.0,0,0,1
HD HANDMADE TWISTED CORD LEASH - S,LEASH AND COLLARS,LC0145,0,0.0,0,0,0,3.0,160.0,16,3,364.0,0,0,1
HD LONG CHAIN,LEASH AND COLLARS,LC0146,0,0.0,0,0,0,0.0,240.0,16,3,518.0,0,0,1
HD POLYESTER WITH ADJUSTABLE COLLAR - MEDIUM,LEASH AND COLLARS,LC0147,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HD POLYESTER WITH ADJUSTABLE COLLAR - SMALL,LEASH AND COLLARS,LC0148,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HD TRAINING LEASH,LEASH AND COLLARS,LC0149,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
HEAVY DUTY LEASH STRIPES - L,LEASH AND COLLARS,LC0150,0,0.0,0,0,0,0.0,88.0,16,3,214.0,0,0,1
HEAVY DUTY LEASH STRIPES - M,LEASH AND COLLARS,LC0151,0,0.0,0,0,0,0.0,68.0,16,3,174.0,0,0,1
HEAVY DUTY LEASH STRIPES - S,LEASH AND COLLARS,LC0152,0,0.0,0,0,0,0.0,58.0,16,3,154.0,0,0,1
HEAVY DUTY LEASH STRIPES - XL,LEASH AND COLLARS,LC0153,0,0.0,0,0,0,0.0,110.0,16,3,258.0,0,0,1
HEAVY DUTY LEASH WITH FOAM HANDLE,LEASH AND COLLARS,LC0154,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
LEATHER BRAIDED LEASH WITH SPRING,LEASH AND COLLARS,LC0155,0,0.0,0,0,0,0.0,120.0,16,3,278.0,0,0,1
MACARON OMBRE HARNESS WITH LEASH - M,LEASH AND COLLARS,LC0156,0,0.0,0,0,0,0.0,62.0,16,3,162.0,0,0,1
MACARON OMBRE HARNESS WITH LEASH - S,LEASH AND COLLARS,LC0157,0,0.0,0,0,0,0.0,52.0,16,3,142.0,0,0,1
NATIVE NEON LEASH - L,LEASH AND COLLARS,LC0158,2,0.0,0,0,0,0.0,185.0,16,3,412.0,0,0,1
NATIVE NEON LEASH - M,LEASH AND COLLARS,LC0159,1,1.0,1,0,0,1.0,165.0,16,3,376.0,0,0,1
NATIVE NEON LEASH - S,LEASH AND COLLARS,LC0160,0,0.0,1,0,0,1.0,135.0,16,3,312.0,0,0,1
NYLON LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0161,0,0.0,0,0,0,4.0,95.0,16,3,236.0,0,0,1
NYLON LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0162,0,0.0,0,0,0,0.0,23.0,16,3,84.0,0,0,1
NYLON LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0163,0,0.0,0,0,0,0.0,16.0,16,3,70.0,0,0,1
NYLON SLIP LEAD TRAINING LEASH - L,LEASH AND COLLARS,LC0164,0,0.0,0,0,0,0.0,62.0,16,3,162.0,0,0,1
NYLON SLIP LEAD TRAINING LEASH - M,LEASH AND COLLARS,LC0165,0,0.0,0,0,0,0.0,52.0,16,3,142.0,0,0,1
OMBRE HARNESS FLAT LEASH - M,LEASH AND COLLARS,LC0166,0,0.0,0,0,0,0.0,44.0,16,3,126.0,0,0,1
OMBRE HARNESS FLAT LEASH - S,LEASH AND COLLARS,LC0167,0,0.0,0,0,0,0.0,30.0,16,3,98.0,0,0,1
PASTEL CHECKERED LEASH - L,LEASH AND COLLARS,LC0168,0,0.0,0,0,0,0.0,55.0,16,3,148.0,0,0,1
PASTEL CHECKERED LEASH - M,LEASH AND COLLARS,LC0169,0,0.0,0,0,0,0.0,45.0,16,3,128.0,0,0,1
PASTEL CHECKERED LEASH - S,LEASH AND COLLARS,LC0170,0,0.0,0,0,0,0.0,36.0,16,3,110.0,0,0,1
PASTEL CHECKERED LEASH - XL,LEASH AND COLLARS,LC0171,0,0.0,0,0,0,0.0,65.0,16,3,168.0,0,0,1
PASTEL CHECKERED LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0172,0,0.0,0,0,0,0.0,100.0,16,3,238.0,0,0,1
PASTEL CHECKERED LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0173,0,0.0,0,0,0,0.0,88.0,16,3,214.0,0,0,1
PASTEL CHECKERED LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0174,0,0.0,0,0,0,0.0,65.0,16,3,168.0,0,0,1
PASTEL CHECKERED LEASH WITH HARNESS - XL,LEASH AND COLLARS,LC0175,0,0.0,0,0,0,0.0,130.0,16,3,298.0,0,0,1
PASTEL LEASH - L,LEASH AND COLLARS,LC0176,0,0.0,0,0,0,0.0,53.0,16,3,144.0,0,0,1
PASTEL LEASH - M,LEASH AND COLLARS,LC0177,0,0.0,0,0,0,0.0,43.0,16,3,124.0,0,0,1
PASTEL LEASH - S,LEASH AND COLLARS,LC0178,0,0.0,0,0,0,0.0,30.0,16,3,98.0,0,0,1
PASTEL LEASH - XL,LEASH AND COLLARS,LC0179,0,0.0,0,0,0,0.0,63.0,16,3,164.0,0,0,1
PET CAR SEAT BELT,LEASH AND COLLARS,LC0180,0,0.0,0,0,0,0.0,99.0,16,3,236.0,0,0,1
PET CLOTHING BEAR VEST WITH LEASH,LEASH AND COLLARS,LC0181,0,0.0,0,0,0,0.0,240.0,16,3,518.0,0,0,1
PLAIN COLORED LEASH WITH COLLAR (FOAM HANDLE) - LARGE,LEASH AND COLLARS,LC0182,0,0.0,0,0,0,0.0,72.0,16,3,182.0,0,0,1
PLAIN COLORED LEASH WITH COLLAR (FOAM HANDLE) - MEDIUM,LEASH AND COLLARS,LC0183,0,0.0,0,0,0,0.0,47.0,16,3,132.0,0,0,1
PLAIN COLORED LEASH WITH COLLAR (FOAM HANDLE) - SMALL,LEASH AND COLLARS,LC0184,0,0.0,0,0,0,0.0,37.0,16,3,112.0,0,0,1
PLAIN MEDIUM VEST WITH LEASH,LEASH AND COLLARS,LC0185,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
PLAIN MESH VEST - L,LEASH AND COLLARS,LC0186,0,1.0,0,0,1,3.0,190.0,16,3,428.0,0,0,1
PLAIN MESH VEST - M,LEASH AND COLLARS,LC0187,0,3.0,0,0,0,1.0,180.0,16,3,406.0,0,0,1
PLAIN MESH VEST - S,LEASH AND COLLARS,LC0188,6,5.0,2,0,2,5.0,135.0,16,6,354.0,0,0,1
PLAIN MESH VEST - XL,LEASH AND COLLARS,LC0189,1,0.0,0,0,0,4.0,195.0,16,3,438.0,0,0,1
PLAIN SMALL VEST WITH LEASH,LEASH AND COLLARS,LC0190,5,1.0,0,0,0,-6.0,90.0,16,3,218.0,0,0,1
PRINTED LEASH WITH HARNESS (FOAM HANDLE) - MEDIUM,LEASH AND COLLARS,LC0191,0,0.0,0,0,0,0.0,96.0,16,3,230.0,0,0,1
PRINTED LEASH WITH HARNESS (FOAM HANDLE) - SMALL,LEASH AND COLLARS,LC0192,0,0.0,0,0,0,0.0,75.0,16,3,188.0,0,0,1
PRINTED REGULAR LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0193,0,0.0,0,0,0,0.0,46.0,16,3,130.0,0,0,1
PRINTED REGULAR LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0194,0,0.0,0,0,0,0.0,35.0,16,3,108.0,0,0,1
RAINBOW LEASH HARNESS,LEASH AND COLLARS,LC0195,0,0.0,0,0,0,0.0,35.0,16,3,108.0,0,0,1
REFLECTIVE PADDED HARNESS VEST - L,LEASH AND COLLARS,LC0196,0,0.0,0,0,0,0.0,195.0,16,3,428.0,0,0,1
REFLECTIVE PADDED HARNESS VEST - M,LEASH AND COLLARS,LC0197,0,0.0,0,0,0,0.0,175.0,16,3,388.0,0,0,1
REFLECTIVE PADDED HARNESS VEST - S,LEASH AND COLLARS,LC0198,0,0.0,0,0,0,0.0,100.0,16,3,238.0,0,0,1
REFLECTIVE PADDED HARNESS VEST - XL,LEASH AND COLLARS,LC0199,0,0.0,0,0,0,0.0,215.0,16,3,468.0,0,0,1
REFLECTIVE PADDED MESH VEST - L,LEASH AND COLLARS,LC0200,0,1.0,0,0,0,-1.0,126.0,16,3,290.0,0,0,1
REFLECTIVE PADDED MESH VEST - M,LEASH AND COLLARS,LC0201,0,0.0,0,0,0,0.0,119.4,16,3,276.8,0,0,1
REFLECTIVE PADDED MESH VEST - S,LEASH AND COLLARS,LC0202,0,0.0,0,0,0,0.0,114.0,16,3,266.0,0,0,1
REFLECTORIZED LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0203,0,0.0,0,0,0,0.0,90.0,16,3,218.0,0,0,1
REFLECTORIZED LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0204,0,0.0,0,0,0,0.0,70.0,16,3,178.0,0,0,1
REFLECTORIZED LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0205,0,0.0,0,0,0,0.0,60.0,16,3,158.0,0,0,1
RELFECTIVE DIAMOND LEASH WITH HARNESS,LEASH AND COLLARS,LC0206,0,0.0,0,0,0,0.0,0.0,16,3,38.0,0,0,1
RETRACTABLE LEASH 3M,LEASH AND COLLARS,LC0207,0,0.0,0,0,0,0.0,190.0,16,3,418.0,0,0,1
RETRACTABLE LEASH 5M,LEASH AND COLLARS,LC0208,0,0.0,0,0,0,1.0,220.0,16,3,480.0,0,0,1
ROPE LEASH  - L,LEASH AND COLLARS,LC0209,0,0.0,0,0,0,0.0,25.0,16,3,88.0,0,0,1
ROPE LEASH - M,LEASH AND COLLARS,LC0210,0,0.0,0,0,0,0.0,20.0,16,3,78.0,0,0,1
ROPE LEASH - S,LEASH AND COLLARS,LC0211,0,0.0,0,0,0,0.0,15.0,16,3,68.0,0,0,1
RUBBER COATED STEEL PET LEASH 3M,LEASH AND COLLARS,LC0212,0,0.0,0,0,0,0.0,80.0,16,3,198.0,0,0,1
