Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE,PredictedThreshold,RestockNeeded
VITAKRAFT MENU VITAL RABBIT FOOD 500G,HAMSTER / RABBIT / FISH / BIRD,HRB0127,0,0.0,1,0,0,8.0,185.0,5,3,21.957528957528957,True
SMARTHEART RABBIT FEED ADULT 3KLS PACK,HAMSTER / RABBIT / FISH / BIRD,HRB0128,0,0.0,1,0,0,0.0,680.0,5,3,23.02016302016302,True
BETTA FISH TANK SMALL - FT1,HAMSTER / RABBIT / FISH / BIRD,HRB0129,0,0.0,0,0,1,2.0,780.0,5,3,12.968468468468469,True
6IN1 TURTLE FOOD 1000ML,HAMSTER / RABBIT / FISH / BIRD,HRB0140,0,0.0,0,0,0,1.0,295.0,5,3,19.62934362934363,True
DESKTOP FISH TANK DFT,HAMSTER / RABBIT / FISH / BIRD,HRB0141,0,0.0,0,0,1,4.0,990.0,5,3,15.976190476190476,True
HAMSTER CAGE CLEAR ACRYLIC - HWA,HAMSTER / RABBIT / FISH / BIRD,HRB0142,0,0.0,0,0,0,4.0,1780.0,5,3,12.898970398970398,True
AUTOMATIC ACRYLIC WATER FOUNTAIN - SMALL AAF 1.5L,HAMSTER / RABBIT / FISH / BIRD,HRB0143,0,0.0,2,0,0,1.0,320.0,5,3,11.817245817245816,True
HAMSTER HOUSE COTTON,HAMSTER / RABBIT / FISH / BIRD,HRB0144,0,0.0,0,0,0,4.0,230.0,5,3,14.274989274989274,True
HAMSTER VILLA BLUE HOUSE -BH,HAMSTER / RABBIT / FISH / BIRD,HRB0145,0,0.0,0,0,0,2.0,230.0,5,3,17.055555555555554,True
ANGELTRAFFY HAMSTER TREATS FOOD MIX 50G REPACK,HAMSTER / RABBIT / FISH / BIRD,HRB0146,0,0.0,5,1,0,2.0,60.0,5,3,5.712140712140712,True
JONSANTY  ASSORTED FRUITS CST041 450ML,HAMSTER / RABBIT / FISH / BIRD,HRB0147,0,0.0,0,0,0,4.0,190.0,5,3,10.351565851565852,True
JONSANTY MIXED VEGETA SNACKS 450ML CST042,HAMSTER / RABBIT / FISH / BIRD,HRB0148,0,0.0,0,0,0,4.0,180.0,5,3,17.74088374088374,True
JONSANTY SUNFLOWER SEEDS 450ML CST013,HAMSTER / RABBIT / FISH / BIRD,HRB0149,0,0.0,0,0,0,2.0,140.0,5,3,15.454311454311455,True
JONSANTY HAMSTER FEED 450ML CST100,HAMSTER / RABBIT / FISH / BIRD,HRB0150,0,0.0,1,1,0,2.0,130.0,5,3,15.880523380523382,True
BLUE DISENFECTANT SPRAY BOTTLE 500ML,DISINFECTANT - KENNEL CARE,KC0001,0,0.0,0,0,0,0.0,96.25,5,3,13.099528099528099,True
PROLIFIC KENNEL CARE 75ML,DISINFECTANT - KENNEL CARE,KC0002,0,0.0,0,0,0,0.0,40.75,5,3,12.43951093951094,True
PROLIFIC KENNEL CARE 500ML,DISINFECTANT - KENNEL CARE,KC0003,5,0.0,1,0,0,8.0,260.0,5,3,21.957528957528957,True
PROLIFIC KENNEL CARE 1000ML,DISINFECTANT - KENNEL CARE,KC0004,0,0.0,0,1,0,10.0,390.0,5,3,10.442942942942944,True
BIOLINE PUPPY TRAINING SPRAY 120ML,DISINFECTANT - KENNEL CARE,KC0005,2,0.0,0,2,2,6.0,160.0,5,3,18.14092664092664,True
BIOLINE PUPPY TRAINING 50ML,DISINFECTANT - KENNEL CARE,KC0006,0,0.0,0,0,2,12.0,130.0,5,3,16.463320463320464,True
RPETS JOLLY POTTY TRAINING,DISINFECTANT - KENNEL CARE,KC0007,0,0.0,0,0,0,0.0,135.0,5,3,15.334620334620336,True
TRAINING SPRAY - GO HERE SPRAY 60ML,DISINFECTANT - KENNEL CARE,KC0008,0,3.0,0,1,0,5.0,120.0,5,3,7.0203775203775205,True
GFUR CARE KENNEL CARE LIQUID DISINFECTANT,DISINFECTANT - KENNEL CARE,KC0009,0,1.0,1,6,2,11.0,180.0,15,3,49.34277134277135,True
ASSORTED MEDIUM COLLAR,LEASH AND COLLARS,LC0001,0,0.0,2,0,0,3.0,65.0,16,3,30.81467181467181,True
COTTON MESH MUZZLE,LEASH AND COLLARS,LC0002,0,0.0,0,0,0,0.0,112.0,16,3,44.859073359073356,True
PLASTIC MUZZLE WITH LEATHER STRAP #1,LEASH AND COLLARS,LC0003,0,1.0,2,1,0,6.0,95.0,16,3,57.24882024882025,True
PLASTIC MUZZLE WITH LEATHER STRAP #2,LEASH AND COLLARS,LC0004,0,1.0,1,2,0,1.0,120.0,16,3,53.8030888030888,True
PLASTIC MUZZLE WITH LEATHER STRAP #3,LEASH AND COLLARS,LC0005,2,2.0,1,2,1,2.0,150.0,16,4,34.50986700986701,True
PLASTIC MUZZLE WITH LEATHER STRAP #4,LEASH AND COLLARS,LC0006,2,2.0,3,0,1,2.0,175.0,16,4,41.6951951951952,True
PLASTIC MUZZLE WITH LEATHER STRAP #5,LEASH AND COLLARS,LC0007,2,0.0,1,1,0,1.0,195.0,16,4,46.955169455169454,True
PLASTIC MUZZLE WITH LEATHER STRAP #6,LEASH AND COLLARS,LC0008,0,1.0,1,0,0,2.0,180.0,16,3,33.36164736164736,True
PLASTIC MUZZLE WITH LEATHER STRAP #7,LEASH AND COLLARS,LC0009,0,0.0,1,1,0,4.0,210.0,16,3,49.473187473187465,True
ADJUSTABLE COLLAR 1.5CM,LEASH AND COLLARS,LC0010,0,0.0,0,0,0,0.0,13.0,16,3,37.07335907335907,True
ADJUSTABLE COLLAR 1CM,LEASH AND COLLARS,LC0011,0,0.0,0,0,0,0.0,12.0,16,3,54.12054912054912,True
ADJUSTABLE COLLAR 2CM,LEASH AND COLLARS,LC0012,0,0.0,0,0,0,0.0,18.0,16,3,51.42985842985844,True
ADJUSTABLE PRINTED COLLAR 1.5CM,LEASH AND COLLARS,LC0013,0,0.0,0,0,0,0.0,14.0,16,3,51.204633204633204,True
ADJUSTABLE PRINTED COLLAR 1CM,LEASH AND COLLARS,LC0014,0,0.0,0,0,0,0.0,11.0,16,3,37.97490347490347,True
ASSORTED SMALL COLLAR WITH BELL,LEASH AND COLLARS,LC0015,20,62.0,39,45,41,26.0,50.0,16,17,33.91570141570142,True
BELT COLLAR WITH FOAM L,LEASH AND COLLARS,LC0016,1,1.0,0,0,0,10.0,120.0,16,3,46.312312312312315,True
BELT COLLAR WITH FOAM M,LEASH AND COLLARS,LC0017,1,0.0,1,0,0,10.0,95.0,16,3,46.17503217503218,True
BELT COLLAR WITH FOAM S,LEASH AND COLLARS,LC0018,0,0.0,0,0,0,0.0,80.0,16,3,48.94444444444444,True
BELT COLLAR WITH FOAM XS,LEASH AND COLLARS,LC0019,0,0.0,0,0,0,0.0,18.0,16,3,60.667095667095666,True
BROWN LEATHER COLLAR - LARGE,LEASH AND COLLARS,LC0020,0,0.0,0,0,0,0.0,40.0,16,3,65.27606177606177,True
BROWN LEATHER COLLAR - MEDIUM,LEASH AND COLLARS,LC0021,0,0.0,0,0,0,0.0,30.0,16,3,56.767696267696266,True
BROWN LEATHER COLLAR -SMALL,LEASH AND COLLARS,LC0022,0,0.0,0,0,0,0.0,23.0,16,3,56.58472758472759,True
CHAIN NECKLACE PET COLLAR,LEASH AND COLLARS,LC0023,0,0.0,0,0,0,0.0,39.0,16,3,48.19026169026169,True
CHECKERED RIBBON COLLAR,LEASH AND COLLARS,LC0024,0,0.0,0,0,0,0.0,22.0,16,3,37.64414414414414,True
DENIM COLLAR - MEDIUM,LEASH AND COLLARS,LC0025,0,0.0,0,0,0,0.0,25.0,16,3,34.25825825825826,True
DENIM COLLAR - SMALL,LEASH AND COLLARS,LC0026,0,0.0,0,0,0,0.0,22.0,16,3,35.47104247104247,True
FISH DESIGN COLLAR,LEASH AND COLLARS,LC0027,0,0.0,0,0,0,0.0,22.0,16,3,61.74774774774774,True
GLITTERED COLLAR,LEASH AND COLLARS,LC0028,0,0.0,0,0,0,0.0,12.0,16,3,51.71192621192621,True
HANDMADE REGULAR COLLAR - M,LEASH AND COLLARS,LC0029,0,0.0,0,0,0,0.0,25.0,16,3,69.06134706134706,True
HANDMADE REGULAR COLLAR - S,LEASH AND COLLARS,LC0030,0,0.0,0,1,0,3.0,50.0,16,3,55.41934791934791,True
HD BELT COLLAR - LARGE,LEASH AND COLLARS,LC0031,0,0.0,0,0,0,6.0,120.0,16,3,51.56048906048906,True
HD BELT COLLAR - MEDIUM,LEASH AND COLLARS,LC0032,0,1.0,0,0,0,-1.0,90.0,16,3,56.03989703989704,True
HD COLLAR WITH BELL - L,LEASH AND COLLARS,LC0033,0,0.0,0,0,0,0.0,40.0,16,3,50.78485628485628,True
HD COLLAR WITH BELL - M,LEASH AND COLLARS,LC0034,0,0.0,0,0,0,0.0,30.0,16,3,33.11518661518662,True
HD COLLAR WITH BELL - S,LEASH AND COLLARS,LC0035,0,0.0,0,0,0,0.0,25.0,16,3,42.87902187902188,True
HD COLLAR WITH BELL - XL,LEASH AND COLLARS,LC0036,0,3.0,0,0,0,-3.0,60.0,16,3,26.95945945945946,True
HD COLLAR WITH BELL - XS,LEASH AND COLLARS,LC0037,0,0.0,0,0,0,0.0,20.0,16,3,54.359073359073356,True
HD HANDMADE DOG COLLAR - L,LEASH AND COLLARS,LC0038,2,0.0,0,0,0,1.0,230.0,16,3,53.22994422994422,True
HD HANDMADE DOG COLLAR - M,LEASH AND COLLARS,LC0039,0,0.0,0,1,0,5.0,160.0,16,3,18.045903045903046,True
HD HANDMADE DOG COLLAR - S,LEASH AND COLLARS,LC0040,0,0.0,0,0,1,6.0,115.0,16,3,41.00986700986701,True
HD HANDMADE DOG COLLAR - XL,LEASH AND COLLARS,LC0041,1,0.0,0,0,0,8.0,280.0,16,3,51.43993993993994,True
HD HANDMADE DOG COLLAR GARISON,LEASH AND COLLARS,LC0042,1,0.0,0,0,1,5.0,180.0,16,3,22.945945945945947,True
HD RECTANGULAR COLLAR L,LEASH AND COLLARS,LC0043,0,0.0,0,0,0,0.0,0.0,16,3,31.781853281853287,True
HD RECTANGULAR COLLAR M,LEASH AND COLLARS,LC0044,0,0.0,0,0,0,0.0,0.0,16,3,68.13856713856714,True
HD RECTANGULAR COLLAR S,LEASH AND COLLARS,LC0045,0,0.0,0,0,0,0.0,0.0,16,3,65.18811668811668,True
HD RECTANGULAR COLLAR XS,LEASH AND COLLARS,LC0046,0,0.0,0,0,0,0.0,0.0,16,3,50.537323037323034,True
JAPANESE STYLE PET COLLAR,LEASH AND COLLARS,LC0047,0,0.0,0,0,0,0.0,27.0,16,3,43.36293436293436,True
LEATHER COLLAR WITH STUDS - L,LEASH AND COLLARS,LC0048,0,0.0,0,0,0,2.0,250.0,16,3,31.461389961389965,True
LEATHER COLLAR WITH STUDS - M,LEASH AND COLLARS,LC0049,0,0.0,0,0,0,4.0,160.0,16,3,58.63835263835264,True
LEATHER COLLAR WITH STUDS SMALL,LEASH AND COLLARS,LC0050,0,0.0,0,0,0,0.0,140.0,16,3,30.219219219219216,True
NECK RECOVERY PROTECTION COLLAR - SUNFLOWER SHAPE ADJUSTABLE,LEASH AND COLLARS,LC0051,0,0.0,0,0,0,0.0,69.0,16,3,41.77005577005577,True
PET COLLAR WOVEN ROPE WITH BELL  26-30CM,LEASH AND COLLARS,LC0052,3,0.0,0,0,0,0.0,90.0,16,3,63.24646074646074,True
POLICE DOG ARMY GREEN COLLAR - MEDIUM,LEASH AND COLLARS,LC0053,0,1.0,0,1,0,5.0,95.0,16,3,35.24066924066924,True
POLICE DOG ARMY GREEN COLLAR - SMALL,LEASH AND COLLARS,LC0054,2,0.0,0,0,0,7.0,75.0,16,3,28.361647361647364,True
REFLECTIVE COLLAR - LARGE,LEASH AND COLLARS,LC0055,0,0.0,0,0,0,0.0,51.0,16,3,45.272200772200776,True
REFLECTIVE COLLAR - MEDIUM,LEASH AND COLLARS,LC0056,0,0.0,0,0,0,0.0,39.0,16,3,45.687902187902196,True
DUCK PET MUZZLE - L,LEASH AND COLLARS,LC0057,0,0.0,0,0,0,1.0,75.0,16,3,70.2964392964393,True
DUCK PET MUZZLE - M,LEASH AND COLLARS,LC0058,1,0.0,0,0,0,-1.0,33.0,16,3,24.824967824967825,True
DUCK PET MUZZLE - S,LEASH AND COLLARS,LC0059,0,0.0,0,0,0,5.0,55.0,16,3,43.88352638352639,True
E-COLLAR #1,LEASH AND COLLARS,LC0060,0,0.0,0,2,2,4.0,210.0,16,3,53.461389961389955,True
E-COLLAR #1+,LEASH AND COLLARS,LC0061,0,0.0,0,0,0,0.0,210.0,16,3,53.16516516516517,True
E-COLLAR #2,LEASH AND COLLARS,LC0062,0,0.0,0,1,0,2.0,210.0,16,3,21.08215358215358,True
E-COLLAR #2+,LEASH AND COLLARS,LC0063,0,0.0,0,1,0,0.0,210.0,16,3,65.84920634920636,True
E-COLLAR #3,LEASH AND COLLARS,LC0064,2,2.0,1,0,0,8.0,190.0,16,3,49.729729729729726,True
E-COLLAR #4,LEASH AND COLLARS,LC0065,2,2.0,0,0,0,-3.0,180.0,16,3,66.7942942942943,True
E-COLLAR #5,LEASH AND COLLARS,LC0066,2,1.0,0,1,0,10.0,160.0,16,3,31.446374946374945,True
E-COLLAR #6,LEASH AND COLLARS,LC0067,0,1.0,0,0,3,11.0,140.0,16,3,46.52166452166452,True
E-COLLAR #7,LEASH AND COLLARS,LC0068,0,4.0,3,10,4,17.0,90.0,16,6,27.172887172887172,True
E-COLLAR #8,LEASH AND COLLARS,LC0069,0,0.0,0,0,0,0.0,60.0,16,3,57.30544830544831,True
E-COLLAR #9,LEASH AND COLLARS,LC0070,0,0.0,0,0,1,0.0,50.0,16,3,39.839553839553844,True
ABSTRACT LEASH WITH HARNESS - L P512,LEASH AND COLLARS,LC0071,0,0.0,1,1,0,0.0,160.0,16,3,55.70227370227371,True
ABSTRACT LEASH WITH HARNESS - M P512,LEASH AND COLLARS,LC0072,0,0.0,0,0,0,12.0,140.0,16,3,36.583869583869586,True
ABSTRACT LEASH WITH HARNESS - S P512,LEASH AND COLLARS,LC0073,0,0.0,1,1,3,12.0,120.0,16,3,24.189189189189193,True
CAT HARNESS,LEASH AND COLLARS,LC0078,0,0.0,0,0,0,0.0,35.0,16,3,65.06585156585156,True
CAT HARNESS COLORFUL - PATTERNED,LEASH AND COLLARS,LC0079,0,0.0,0,0,0,0.0,70.0,16,3,61.68790218790219,True
DENIM LEASH WITH HARNESS - LARGE,LEASH AND COLLARS,LC0080,2,0.0,1,0,0,2.0,220.0,16,3,36.21814671814671,True
DENIM LEASH WITH HARNESS - MEDIUM,LEASH AND COLLARS,LC0081,0,2.0,1,0,0,-2.0,150.0,16,3,64.05405405405406,True
DENIM LEASH WITH HARNESS - SMALL,LEASH AND COLLARS,LC0082,0,0.0,1,0,0,1.0,120.0,16,3,43.14157014157014,True
DIAMOND BRAIDED LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0083,0,0.0,0,0,0,0.0,105.0,16,3,71.38395538395538,True
DIAMOND BRAIDED LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0084,0,0.0,0,0,0,0.0,75.0,16,3,53.8953238953239,True
DIAMOND BRAIDED LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0085,0,0.0,0,0,0,0.0,55.0,16,3,69.24324324324326,True
DOG CHAIN - LARGE,LEASH AND COLLARS,LC0086,0,0.0,0,0,0,0.0,40.0,16,3,54.0083655083655,True
DOG CHAIN - MEDIUM,LEASH AND COLLARS,LC0087,0,0.0,0,0,0,0.0,30.0,16,3,54.63084513084513,True
DOG CHAIN - SMALL,LEASH AND COLLARS,LC0088,0,0.0,0,0,0,0.0,17.0,16,3,59.26319176319176,True
DOG CHAIN CHECKERED - MEDIUM,LEASH AND COLLARS,LC0089,0,0.0,0,0,0,0.0,75.0,16,3,64.76769626769627,True
DOG CHAIN GREEN - MEDIUM,LEASH AND COLLARS,LC0090,0,0.0,0,0,0,0.0,59.0,16,3,71.91570141570142,True
DOG CHAIN RED XS,LEASH AND COLLARS,LC0091,0,0.0,0,0,0,0.0,39.0,16,3,42.49570999571,True
DOG CHAIN- XTRA LARGE,LEASH AND COLLARS,LC0092,0,0.0,0,0,0,0.0,60.0,16,3,48.02380952380952,True
DOG PADDED HARNESS VEST - L,LEASH AND COLLARS,LC0093,0,0.0,0,0,0,0.0,90.0,16,3,44.21814671814671,True
DOG PADDED HARNESS VEST - M,LEASH AND COLLARS,LC0094,0,0.0,0,0,0,0.0,80.0,16,3,36.36164736164736,True
DOG PADDED HARNESS VEST - S,LEASH AND COLLARS,LC0095,0,0.0,0,0,0,0.0,70.0,16,3,21.137709137709138,True
DOG PADDED HARNESS VEST - XL,LEASH AND COLLARS,LC0096,0,0.0,0,0,0,0.0,105.0,16,3,37.8987558987559,True
DOG TRAINING LEASH - L P039,LEASH AND COLLARS,LC0097,0,0.0,0,0,0,0.0,35.0,16,3,45.114757614757615,True
DOG TRAINING LEASH - M P039,LEASH AND COLLARS,LC0098,0,0.0,0,0,3,12.0,90.0,16,3,28.075504075504075,True
DOG TRAINING LEASH - S P039,LEASH AND COLLARS,LC0099,0,0.0,0,1,0,12.0,75.0,16,3,62.15486915486916,True
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - LARGE,LEASH AND COLLARS,LC0100,0,0.0,0,0,0,0.0,0.0,16,3,30.02831402831403,True
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - MEDIUM,LEASH AND COLLARS,LC0101,0,0.0,0,0,0,0.0,0.0,16,3,42.74538824538824,True
ELASTIC ANTI-CHOKE LEASH WITH HARNESS - SMALL,LEASH AND COLLARS,LC0102,0,0.0,0,0,0,0.0,40.0,16,3,42.8050193050193,True
GOLDEN PANDA RAINBOW CHAIN LEASH 2.5MM,LEASH AND COLLARS,LC0103,0,2.0,0,0,0,-2.0,150.0,16,3,44.01201201201201,True
GOLDEN PANDA RAINBOW CHAIN LEASH 3.0 MM,LEASH AND COLLARS,LC0104,0,0.0,0,0,0,0.0,180.0,16,3,62.442942942942935,True
GOLDEN PANDA RAINBOW CHAIN LEASH 4.0MM,LEASH AND COLLARS,LC0105,0,0.0,0,0,0,0.0,200.0,16,3,68.90561990561991,True
HAMBURGER/ FRIES BACKPACK LEASH,LEASH AND COLLARS,LC0106,0,0.0,0,0,0,0.0,200.0,16,3,44.66795366795367,True
HANDMADE HD TRAINING LEASH- LARGE,LEASH AND COLLARS,LC0107,0,0.0,0,0,0,0.0,210.0,16,3,27.577220077220076,True
HANDMADE HD TRAINING LEASH- MEDIUM,LEASH AND COLLARS,LC0108,0,0.0,0,0,0,0.0,120.0,16,3,35.82689832689833,True
HANDMADE HD TRAINING LEASH- SMALL,LEASH AND COLLARS,LC0109,0,0.0,0,0,0,0.0,100.0,16,3,41.7985842985843,True
HD HANDMADE 2-IN-1 LEASH WITH BODY - LARGE,LEASH AND COLLARS,LC0120,0,0.0,0,0,0,0.0,300.0,16,3,47.643500643500644,True
HD HANDMADE 2-IN-1 LEASH WITH BODY - MEDIUM,LEASH AND COLLARS,LC0121,0,0.0,0,0,0,0.0,200.0,16,3,38.28893178893179,True
HD HANDMADE BODY HARNESS - L,LEASH AND COLLARS,LC0122,0,0.0,0,0,0,1.0,550.0,16,3,63.16966966966966,True
HD HANDMADE BODY HARNESS - M,LEASH AND COLLARS,LC0123,0,0.0,0,0,0,2.0,380.0,16,3,30.01308451308451,True
HD HANDMADE BODY HARNESS - S,LEASH AND COLLARS,LC0124,0,0.0,0,0,0,1.0,295.0,16,3,42.90712140712141,True
HD HANDMADE CHAIN WITH HANDLE - L,LEASH AND COLLARS,LC0126,1,1.0,0,1,0,12.0,380.0,16,3,72.1016731016731,True
HD HANDMADE CHAIN WITH HANDLE - M,LEASH AND COLLARS,LC0127,1,0.0,0,0,0,10.0,250.0,16,3,28.590948090948093,True
HD HANDMADE CHAIN WITH HANDLE - S,LEASH AND COLLARS,LC0128,0,2.0,0,0,0,2.0,165.0,16,3,65.57722007722008,True
HD HANDMADE CORD SINGLE LEASH -BIG,LEASH AND COLLARS,LC0129,0,0.0,0,0,0,0.0,95.0,16,3,49.602316602316606,True
HD HANDMADE CORD SINGLE LEASH -S,LEASH AND COLLARS,LC0130,0,0.0,0,0,0,0.0,195.0,16,3,36.73037323037323,True
HD HANDMADE CORD SINGLE LEASH -XS,LEASH AND COLLARS,LC0131,0,0.0,0,0,0,6.0,150.0,16,3,40.97254397254397,True
HD HANDMADE HANDLE LEASH,LEASH AND COLLARS,LC0132,0,0.0,0,0,0,3.0,270.0,16,3,61.33419133419133,True
HD HANDMADE LEASH WITH BODY HARNESS - L,LEASH AND COLLARS,LC0133,0,0.0,0,0,0,0.0,160.0,16,3,53.25632775632775,True
HD HANDMADE LEASH WITH BODY HARNESS - M,LEASH AND COLLARS,LC0134,0,0.0,0,0,0,0.0,85.0,16,3,44.859073359073356,True
HD HANDMADE LEASH WITH BODY HARNESS - S,LEASH AND COLLARS,LC0135,0,0.0,0,0,0,0.0,75.0,16,3,41.99742599742599,True
HD HANDMADE LEASH WITH BODY HARNESS - XL,LEASH AND COLLARS,LC0136,0,0.0,0,0,0,0.0,205.0,16,3,51.688760188760185,True
HD HANDMADE LEASH WITH BODY HARNESS - XS,LEASH AND COLLARS,LC0137,0,0.0,0,0,0,0.0,75.0,16,3,43.2962247962248,True
HD HANDMADE LEASH WITH COLLAR - L,LEASH AND COLLARS,LC0138,0,0.0,0,0,0,0.0,130.0,16,3,36.05534105534105,True
HD HANDMADE LEASH WITH COLLAR - M,LEASH AND COLLARS,LC0139,0,0.0,0,0,0,0.0,75.0,16,3,26.38052338052338,True
HD HANDMADE LEASH WITH COLLAR - S,LEASH AND COLLARS,LC0140,0,0.0,0,0,0,3.0,70.0,16,3,51.359073359073356,True
HD HANDMADE LEASH WITH COLLAR - XL,LEASH AND COLLARS,LC0141,0,0.0,0,0,0,0.0,295.0,16,3,50.58987558987559,True
HD HANDMADE LEASH WITH COLLAR - XS,LEASH AND COLLARS,LC0142,0,0.0,0,0,0,1.0,165.0,16,3,38.020163020163025,True
HD HANDMADE LEASH WITH HARNESS COLORFUL MEDIUM,LEASH AND COLLARS,LC0143,0,0.0,0,0,0,3.0,190.0,16,3,54.45903045903046,True
HD HANDMADE TWISTED CORD LEASH - LONG,LEASH AND COLLARS,LC0144,0,0.0,0,0,0,0.0,150.0,16,3,21.763406263406264,True
HD HANDMADE TWISTED CORD LEASH - S,LEASH AND COLLARS,LC0145,0,0.0,0,0,0,3.0,160.0,16,3,51.55019305019305,True
HD LONG CHAIN,LEASH AND COLLARS,LC0146,0,0.0,0,0,0,0.0,240.0,16,3,56.3018018018018,True
HD POLYESTER WITH ADJUSTABLE COLLAR - MEDIUM,LEASH AND COLLARS,LC0147,0,0.0,0,0,0,0.0,0.0,16,3,52.38009438009438,True
HD POLYESTER WITH ADJUSTABLE COLLAR - SMALL,LEASH AND COLLARS,LC0148,0,0.0,0,0,0,0.0,0.0,16,3,29.746246246246248,True
HD TRAINING LEASH,LEASH AND COLLARS,LC0149,0,0.0,0,0,0,0.0,0.0,16,3,67.65637065637065,True
HEAVY DUTY LEASH STRIPES - L,LEASH AND COLLARS,LC0150,0,0.0,0,0,0,0.0,88.0,16,3,29.422779922779924,True
HEAVY DUTY LEASH STRIPES - M,LEASH AND COLLARS,LC0151,0,0.0,0,0,0,0.0,68.0,16,3,69.18060918060918,True
HEAVY DUTY LEASH STRIPES - S,LEASH AND COLLARS,LC0152,0,0.0,0,0,0,0.0,58.0,16,3,47.42235092235093,True
HEAVY DUTY LEASH STRIPES - XL,LEASH AND COLLARS,LC0153,0,0.0,0,0,0,0.0,110.0,16,3,68.74302874302874,True
HEAVY DUTY LEASH WITH FOAM HANDLE,LEASH AND COLLARS,LC0154,0,0.0,0,0,0,0.0,0.0,16,3,37.78185328185329,True
LEATHER BRAIDED LEASH WITH SPRING,LEASH AND COLLARS,LC0155,0,0.0,0,0,0,0.0,120.0,16,3,53.30480480480481,True
MACARON OMBRE HARNESS WITH LEASH - M,LEASH AND COLLARS,LC0156,0,0.0,0,0,0,0.0,62.0,16,3,43.34298584298583,True
MACARON OMBRE HARNESS WITH LEASH - S,LEASH AND COLLARS,LC0157,0,0.0,0,0,0,0.0,52.0,16,3,56.00664950664951,True
NATIVE NEON LEASH - L,LEASH AND COLLARS,LC0158,2,0.0,0,0,0,0.0,185.0,16,3,54.17310167310167,True
NATIVE NEON LEASH - M,LEASH AND COLLARS,LC0159,1,1.0,1,0,0,1.0,165.0,16,3,27.577220077220076,True
NATIVE NEON LEASH - S,LEASH AND COLLARS,LC0160,0,0.0,1,0,0,1.0,135.0,16,3,39.81252681252681,True
NYLON LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0161,0,0.0,0,0,0,4.0,95.0,16,3,59.550193050193045,True
NYLON LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0162,0,0.0,0,0,0,0.0,23.0,16,3,36.85778635778636,True
NYLON LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0163,0,0.0,0,0,0,0.0,16.0,16,3,31.228013728013728,True
NYLON SLIP LEAD TRAINING LEASH - L,LEASH AND COLLARS,LC0164,0,0.0,0,0,0,0.0,62.0,16,3,73.17910767910767,True
NYLON SLIP LEAD TRAINING LEASH - M,LEASH AND COLLARS,LC0165,0,0.0,0,0,0,0.0,52.0,16,3,42.91741741741741,True
OMBRE HARNESS FLAT LEASH - M,LEASH AND COLLARS,LC0166,0,0.0,0,0,0,0.0,44.0,16,3,50.808236808236806,True
OMBRE HARNESS FLAT LEASH - S,LEASH AND COLLARS,LC0167,0,0.0,0,0,0,0.0,30.0,16,3,60.954096954096954,True
PASTEL CHECKERED LEASH - L,LEASH AND COLLARS,LC0168,0,0.0,0,0,0,0.0,55.0,16,3,37.82711282711283,True
PASTEL CHECKERED LEASH - M,LEASH AND COLLARS,LC0169,0,0.0,0,0,0,0.0,45.0,16,3,58.83268983268982,True
PASTEL CHECKERED LEASH - S,LEASH AND COLLARS,LC0170,0,0.0,0,0,0,0.0,36.0,16,3,33.11518661518662,True
PASTEL CHECKERED LEASH - XL,LEASH AND COLLARS,LC0171,0,0.0,0,0,0,0.0,65.0,16,3,59.012441012441016,True
PASTEL CHECKERED LEASH WITH HARNESS - L,LEASH AND COLLARS,LC0172,0,0.0,0,0,0,0.0,100.0,16,3,33.21814671814671,True
PASTEL CHECKERED LEASH WITH HARNESS - M,LEASH AND COLLARS,LC0173,0,0.0,0,0,0,0.0,88.0,16,3,62.44594594594595,True
PASTEL CHECKERED LEASH WITH HARNESS - S,LEASH AND COLLARS,LC0174,0,0.0,0,0,0,0.0,65.0,16,3,46.12848562848563,True
PASTEL CHECKERED LEASH WITH HARNESS - XL,LEASH AND COLLARS,LC0175,0,0.0,0,0,0,0.0,130.0,16,3,35.51758901758902,True
PASTEL LEASH - L,LEASH AND COLLARS,LC0176,0,0.0,0,0,0,0.0,53.0,16,3,60.42857142857143,True
PASTEL LEASH - M,LEASH AND COLLARS,LC0177,0,0.0,0,0,0,0.0,43.0,16,3,44.21814671814671,True
PASTEL LEASH - S,LEASH AND COLLARS,LC0178,0,0.0,0,0,0,0.0,30.0,16,3,42.79193479193479,True
PASTEL LEASH - XL,LEASH AND COLLARS,LC0179,0,0.0,0,0,0,0.0,63.0,16,3,25.757829257829258,True
PET CAR SEAT BELT,LEASH AND COLLARS,LC0180,0,0.0,0,0,0,0.0,99.0,16,3,39.217932217932216,True
PET CLOTHING BEAR VEST WITH LEASH,LEASH AND COLLARS,LC0181,0,0.0,0,0,0,0.0,240.0,16,3,53.78185328185329,True
